1546403400;1019,07;2,166666667;0
1546404000;1019,34;2;0
1546404600;1019,57;1,944444444;0
1546405200;1019,88;1,833333333;0,0508
1546405800;1020,08;1,833333333;0
1546406400;1020,42;1,888888889;0
1546407000;1020,86;1,888888889;0
1546407600;1021,06;1,777777778;0
1546408200;1021,33;1,777777778;0
1546408800;1021,64;1,777777778;0,0508
1546409400;1021,88;1,777777778;0
1546410000;1022,15;1,722222222;0
1546410600;1022,42;1,666666667;0
1546411200;1022,82;1,666666667;0
1546411800;1022,96;1,666666667;0
1546412400;1023,20;1,555555556;0,0508
1546413000;1023,43;1,5;0
1546413600;1023,54;1,444444444;0
1546414200;1023,67;1,333333333;0
1546414800;1023,87;1,277777778;0
1546415400;1024,11;1,277777778;0
1546416000;1024,04;1,222222222;0
1546416600;1024,21;1,277777778;0,0254
1546417200;1024,48;1,333333333;0
1546417800;1024,62;1,333333333;0
1546418400;1024,86;1,333333333;0
1546419000;1024,92;1,444444444;0
1546419600;1025,16;1,5;0,0508
1546420200;1025,43;1,555555556;0
1546420800;1025,57;1,611111111;0
1546421400;1025,74;1,666666667;0
1546422000;1025,97;1,722222222;0
1546422600;1026,14;1,833333333;0
1546423200;1026,24;1,944444444;0,0762
1546423800;1026,41;2,055555556;0
1546424400;1026,48;2,166666667;0
1546425000;1026,62;2,277777778;0
1546425600;1026,79;2,333333333;0
1546426200;1026,99;2,444444444;0
1546426800;1027,13;2,444444444;0,127
1546427400;1027,19;2,444444444;0
1546428000;1027,33;2,555555556;0
1546428600;1027,46;2,5;0
1546429200;1027,50;2,388888889;0
1546429800;1027,63;2,333333333;0
1546430400;1027,70;2,277777778;0,1016
1546431000;1027,80;2,222222222;0
1546431600;1027,84;2,166666667;0
1546432200;1027,87;2,166666667;0
1546432800;1028,01;2,055555556;0
1546433400;1028,07;2,055555556;0
1546434000;1028,21;2,055555556;0,0762
1546434600;1028,24;2;0
1546435200;1028,41;2,055555556;0
1546435800;1028,48;1,944444444;0
1546436400;1028,58;1,777777778;0
1546437000;1028,72;1,611111111;0
1546437600;1028,82;1,555555556;0,0762
1546438200;1028,89;1,388888889;0
1546438800;1029,02;1,333333333;0
1546439400;1029,26;1,333333333;0
1546440000;1029,36;1,277777778;0
1546440600;1029,46;1,277777778;0
1546441200;1029,60;1,333333333;0,0508
1546441800;1029,70;1,277777778;0
1546442400;1029,83;1,277777778;0
1546443000;1030,14;1,277777778;0
1546443600;1030,14;1,222222222;0
1546444200;1030,17;1,166666667;0
1546444800;1030,21;1,166666667;0,0254
1546445400;1030,24;1,111111111;0
1546446000;1030,14;1;0
1546446600;1030,17;0,944444444;0
1546447200;1030,27;1;0
1546447800;1030,31;1,166666667;0
1546448400;1030,38;1,222222222;0,0254
1546449000;1030,51;1,222222222;0
1546449600;1030,61;1,222222222;0
1546450200;1030,75;1,166666667;0
1546450800;1030,82;1,166666667;0
1546451400;1030,82;1,166666667;0
1546452000;1030,99;1,111111111;0,0254
1546452600;1030,95;1;0
1546453200;1031,02;0,888888889;0
1546453800;1030,92;0,833333333;0
1546454400;1030,99;0,833333333;0
1546455000;1030,92;0,833333333;0
1546455600;1030,95;0,833333333;0,0254
1546456200;1031,05;0,833333333;0
1546456800;1031,02;0,777777778;0
1546457400;1030,85;0,833333333;0
1546458000;1030,75;0,888888889;0
1546458600;1030,75;0,833333333;0
1546459200;1030,78;0,722222222;0,0254
1546459800;1030,82;0,666666667;0
1546460400;1030,75;0,722222222;0
1546461000;1030,71;0,666666667;0
1546461600;1030,75;0,555555556;0
1546462200;1030,78;0,5;0
1546462800;1030,82;0,5;0
1546463400;1030,82;0,333333333;0,0254
1546464000;1030,68;0,166666667;0
1546464600;1030,61;-0,111111111;0
1546465200;1030,55;-0,555555556;0
1546465800;1030,68;-1,055555556;0
1546466400;1030,71;-1,333333333;0,0254
1546467000;1030,71;-0,888888889;0
1546467600;1030,58;-0,388888889;0
1546468200;1030,51;0,166666667;0
1546468800;1030,48;0,666666667;0
1546469400;1030,41;1,055555556;0
1546470000;1030,41;1,333333333;0,0254
1546470600;1030,51;1,5;0
1546471200;1030,55;1,611111111;0
1546471800;1030,48;1,722222222;0
1546472400;1030,44;1,833333333;0
1546473000;1030,38;2,055555556;0
1546473600;1030,34;2,222222222;0,0254
1546474200;1030,24;2,277777778;0
1546474800;1030,44;2,444444444;0
1546475400;1030,38;2,277777778;0
1546476000;1030,44;2,111111111;0
1546476600;1030,41;2,055555556;0
1546477200;1030,48;2;0,0254
1546477800;1030,58;1,944444444;0
1546478400;1030,65;1,944444444;0
1546479000;1030,68;1,888888889;0
1546479600;1030,71;1,944444444;0
1546480200;1030,78;2;0
1546480800;1030,92;2,111111111;0,0254
1546481400;1030,88;2,222222222;0
1546482000;1030,88;2,333333333;0
1546482600;1030,95;2,444444444;0
1546483200;1031,02;2,444444444;0
1546483800;1031,02;2,5;0
1546484400;1030,99;2,5;0,0254
1546485000;1030,92;2,388888889;0
1546485600;1030,99;2,277777778;0
1546486200;1030,99;2,388888889;0
1546486800;1030,82;2,444444444;0
1546487400;1030,78;2,5;0
1546488000;1030,78;2,444444444;0,0254
1546488600;1030,88;2,277777778;0
1546489200;1030,85;2,333333333;0
1546489800;1031,09;2,444444444;0
1546490400;1031,09;2,388888889;0
1546491000;1031,12;2,333333333;0
1546491600;1031,29;2,222222222;0,0254
1546492200;1031,29;2,166666667;0
1546492800;1031,43;2;0
1546493400;1031,43;1,833333333;0
1546494000;1031,36;1,722222222;0
1546494600;1031,66;1,611111111;0
1546495200;1031,56;1,666666667;0,0254
1546495800;1031,70;1,555555556;0
1546496400;1031,90;1,611111111;0
1546497000;1032,07;1,833333333;0
1546497600;1032,00;2;0
1546498200;1032,04;1,944444444;0
1546498800;1032,10;1,833333333;0,0254
1546499400;1032,24;1,722222222;0
1546500000;1032,44;1,555555556;0
1546500600;1032,34;1,333333333;0
1546501200;1032,34;1,111111111;0
1546501800;1032,48;1;0
1546502400;1032,68;0,944444444;0
1546503000;1032,78;0,722222222;0,0254
1546503600;1032,78;0,555555556;0
1546504200;1032,71;0,5;0
1546504800;1032,88;0,666666667;0
1546505400;1033,09;0,944444444;0
1546506000;1033,25;1,277777778;0,0254
1546506600;1033,32;1,444444444;0
1546507200;1033,46;1,666666667;0
1546507800;1033,49;2;0
1546508400;1033,53;2,166666667;0
1546509000;1033,63;2,5;0
1546509600;1033,76;2,888888889;0,0508
1546510200;1033,66;3,111111111;0
1546510800;1033,53;3,277777778;0
1546511400;1033,59;2,833333333;0
1546512000;1033,42;2,444444444;0
1546512600;1033,39;2,388888889;0
1546513200;1033,56;2,222222222;0
1546513800;1033,59;2,222222222;0,0762
1546514400;1033,56;2,166666667;0
1546515000;1033,56;2,111111111;0
1546515600;1033,39;2,055555556;0
1546516200;1033,59;2;0
1546516800;1033,39;2,055555556;0
1546517400;1033,49;2,166666667;0,0508
1546518000;1033,42;2,333333333;0
1546518600;1033,53;2,277777778;0
1546519200;1033,49;2,222222222;0
1546519800;1033,36;2,388888889;0
1546520400;1033,25;2,5;0,0508
1546521000;1033,25;2,555555556;0
1546521600;1033,53;2,555555556;0
1546522200;1033,49;2,333333333;0
1546522800;1033,59;2,111111111;0
1546523400;1033,69;2;0
1546524000;1033,90;1,888888889;0,0254
1546524600;1033,93;1,833333333;0
1546525200;1034,00;1,777777778;0
1546525800;1034,07;1,722222222;0
1546526400;1033,93;1,666666667;0
1546527000;1033,76;1,5;0
1546527600;1033,73;1,444444444;0
1546528200;1033,49;1,333333333;0
1546528800;1033,46;1,166666667;0
1546529400;1033,66;1;0
1546530000;1033,49;0,833333333;0
1546530600;1033,76;0,722222222;0
1546531200;1033,83;0,666666667;0
1546531800;1033,83;0,5;0
1546532400;1033,69;0,444444444;0
1546533000;1033,76;0,388888889;0
1546533600;1033,66;0,333333333;0
1546534200;1033,69;0,222222222;0
1546534800;1033,73;0,166666667;0
1546535400;1033,63;0,166666667;0
1546536000;1033,59;0,166666667;0
1546536600;1033,49;0,166666667;0
1546537200;1033,49;0,166666667;0
1546537800;1033,39;0,055555556;0
1546538400;1033,19;-0,055555556;0
1546539000;1033,15;-0,222222222;0
1546539600;1033,05;-0,444444444;0
1546540200;1033,05;-0,666666667;0
1546540800;1032,88;-0,777777778;0
1546541400;1032,71;-0,833333333;0
1546542000;1032,68;-1;0
1546542600;1032,44;-0,833333333;0
1546543200;1032,07;-0,611111111;0
1546543800;1031,97;-0,222222222;0
1546544400;1031,97;0;0
1546545000;1031,87;0,222222222;0
1546545600;1031,70;0,333333333;0
1546546200;1031,63;1,722222222;0
1546546800;1031,63;2,277777778;0
1546547400;1031,49;2,5;0
1546548000;1031,22;2,5;0
1546548600;1031,22;2,388888889;0
1546549200;1031,02;2,277777778;0
1546549800;1031,02;2,333333333;0
1546550400;1030,78;2,388888889;0
1546551000;1030,61;2,333333333;0
1546551600;1030,44;2,388888889;0
1546552200;1030,27;2,388888889;0
1546552800;1030,17;2,388888889;0
1546553400;1030,04;2,388888889;0
1546554000;1030,00;2,444444444;0
1546554600;1029,77;2,555555556;0
1546555200;1029,70;2,722222222;0
1546555800;1029,46;2,666666667;0
1546556400;1029,29;2,666666667;0
1546557000;1029,09;2,722222222;0
1546557600;1028,85;2,777777778;0
1546558200;1028,68;2,722222222;0
1546558800;1028,34;2,833333333;0
1546559400;1028,21;3;0
1546560000;1028,04;3,055555556;0
1546560600;1027,87;3,111111111;0
1546561200;1027,84;3,055555556;0
1546561800;1027,57;2,944444444;0
1546562400;1027,57;2,944444444;0
1546563000;1027,46;2,944444444;0
1546563600;1027,16;2,888888889;0
1546564200;1027,06;2,888888889;0
1546564800;1026,96;2,944444444;0
1546565400;1026,75;3,111111111;0
1546566000;1026,55;3,222222222;0
1546566600;1026,45;3,333333333;0
1546567200;1026,38;3,444444444;0
1546567800;1026,11;3,555555556;0
1546568400;1026,08;3,611111111;0
1546569000;1026,01;3,5;0
1546569600;1025,91;3,555555556;0
1546570200;1025,67;3,555555556;0
1546570800;1025,40;3,611111111;0
1546571400;1025,43;3,666666667;0
1546572000;1025,16;3,666666667;0
1546572600;1025,09;3,722222222;0
1546573200;1025,03;3,722222222;0
1546573800;1024,75;3,722222222;0
1546574400;1024,72;3,666666667;0
1546575000;1024,72;3,555555556;0
1546575600;1024,52;3,5;0
1546576200;1024,38;3,444444444;0
1546576800;1024,21;3,444444444;0
1546577400;1024,04;3,333333333;0
1546578000;1024,04;3,277777778;0
1546578600;1023,77;3,055555556;0
1546579200;1023,60;2,944444444;0
1546579800;1023,57;2,833333333;0
1546580400;1023,50;2,777777778;0
1546581000;1023,54;2,777777778;0
1546581600;1023,40;3;0
1546582200;1023,26;3,111111111;0
1546582800;1023,33;3,166666667;0
1546583400;1023,30;3,111111111;0
1546584000;1022,99;3,055555556;0
1546584600;1023,23;3,055555556;0
1546585200;1023,06;3;0
1546585800;1022,79;2,888888889;0
1546586400;1022,69;2,833333333;0
1546587000;1022,49;2,777777778;0
1546587600;1022,66;2,833333333;0
1546588200;1022,89;3,055555556;0
1546588800;1022,38;3,222222222;0
1546589400;1022,52;3,333333333;0
1546590000;1022,25;3,444444444;0
1546590600;1022,11;3,611111111;0
1546591200;1022,38;3,611111111;0
1546591800;1022,35;3,666666667;0
1546592400;1022,49;3,722222222;0
1546593000;1022,42;3,888888889;0
1546593600;1022,35;4,166666667;0
1546594200;1022,49;4;0
1546594800;1022,49;4;0
1546595400;1022,72;3,833333333;0
1546596000;1022,49;3,611111111;0,0254
1546596600;1022,49;3,555555556;0
1546597200;1022,49;3,555555556;0
1546597800;1022,32;3,944444444;0
1546598400;1022,42;4,055555556;0
1546599000;1022,32;4;0
1546599600;1022,01;4,166666667;0,0508
1546600200;1021,74;3,944444444;0
1546600800;1021,50;4,166666667;0
1546601400;1021,44;4,111111111;0
1546602000;1021,13;4,333333333;0
1546602600;1021,13;4,388888889;0
1546603200;1020,93;4,333333333;0
1546603800;1020,83;4,333333333;0,0508
1546604400;1020,62;4,388888889;0
1546605000;1020,73;4,555555556;0
1546605600;1020,59;4,611111111;0
1546606200;1020,56;4,555555556;0
1546606800;1020,39;4,388888889;0
1546607400;1020,52;4,444444444;0,0254
1546608000;1020,35;4,611111111;0
1546608600;1020,32;4,611111111;0
1546609200;1020,12;4,5;0
1546609800;1019,91;4,277777778;0
1546610400;1019,84;4,166666667;0,0254
1546611000;1020,01;4,055555556;0
1546611600;1019,81;4,055555556;0
1546612200;1019,78;4;0
1546612800;1019,68;4;0
1546613400;1019,68;3,888888889;0
1546614000;1019,81;3,833333333;0
1546614600;1019,68;3,833333333;0
1546615200;1019,30;3,833333333;0
1546615800;1019,37;3,888888889;0
1546616400;1019,27;3,888888889;0
1546617000;1019,07;3,833333333;0
1546617600;1018,93;3,888888889;0
1546618200;1018,59;4;0
1546618800;1018,49;3,944444444;0
1546619400;1018,52;4;0
1546620000;1018,52;4;0
1546620600;1018,52;4;0
1546621200;1018,56;4,055555556;0
1546621800;1018,39;4,055555556;0
1546622400;1018,22;4,055555556;0
1546623000;1018,08;4;0
1546623600;1018,02;3,777777778;0
1546624200;1017,95;3,666666667;0
1546624800;1017,91;3,722222222;0
1546625400;1017,91;3,777777778;0
1546626000;1017,85;3,722222222;0
1546626600;1017,81;3,611111111;0
1546627200;1017,78;3,611111111;0
1546627800;1017,68;3,555555556;0
1546628400;1017,68;3,444444444;0
1546629000;1017,47;3,444444444;0
1546629600;1017,34;3,555555556;0
1546630200;1017,37;3,611111111;0
1546630800;1017,34;3,722222222;0
1546631400;1017,20;3,833333333;0
1546632000;1017,10;3,944444444;0
1546632600;1017,10;3,888888889;0
1546633200;1017,03;3,944444444;0
1546633800;1016,80;3,888888889;0
1546634400;1016,80;3,833333333;0
1546635000;1016,76;3,666666667;0
1546635600;1016,70;3,555555556;0
1546636200;1016,80;3,444444444;0
1546636800;1016,83;3,277777778;0
1546637400;1016,76;3,333333333;0
1546638000;1016,83;3,5;0
1546638600;1016,70;3,666666667;0
1546639200;1016,49;3,833333333;0
1546639800;1016,39;3,777777778;0
1546640400;1016,46;3,722222222;0
1546641000;1016,42;3,722222222;0
1546641600;1016,53;3,611111111;0
1546642200;1016,46;3,5;0
1546642800;1016,46;3,555555556;0
1546643400;1016,39;3,388888889;0
1546644000;1016,36;3,277777778;0
1546644600;1016,32;3,277777778;0
1546645200;1016,29;3,277777778;0
1546645800;1016,22;3,222222222;0
1546646400;1016,15;3,166666667;0
1546647000;1016,12;3,055555556;0
1546647600;1016,39;2,944444444;0
1546648200;1016,39;2,777777778;0
1546648800;1016,39;2,5;0
1546649400;1016,29;2,222222222;0
1546650000;1016,49;1,888888889;0
1546650600;1016,42;1,833333333;0
1546651200;1016,49;1,944444444;0
1546651800;1016,59;1,777777778;0
1546652400;1016,53;1,5;0
1546653000;1016,49;1,444444444;0
1546653600;1016,53;1,555555556;0
1546654200;1016,53;1,555555556;0
1546654800;1016,56;1,333333333;0
1546655400;1016,59;1,388888889;0
1546656000;1016,36;0,944444444;0
1546656600;1016,53;0,944444444;0
1546657200;1016,53;0,833333333;0
1546657800;1016,42;0,333333333;0
1546658400;1016,46;0,166666667;0
1546659000;1016,49;-0,055555556;0
1546659600;1016,56;-0,222222222;0
1546660200;1016,63;-0,388888889;0
1546660800;1016,66;-0,555555556;0
1546661400;1016,73;-0,722222222;0
1546662000;1016,76;-0,833333333;0
1546662600;1017,00;-1;0
1546663200;1016,93;-1,111111111;0
1546663800;1017,07;-1,222222222;0
1546664400;1017,17;-1,222222222;0
1546665000;1017,20;-1,166666667;0
1546665600;1017,34;-1,277777778;0
1546666200;1017,51;-1,277777778;0
1546666800;1017,61;-1,333333333;0
1546667400;1017,54;-1,5;0
1546668000;1017,75;-1,666666667;0
1546668600;1018,05;-1,888888889;0
1546669200;1018,25;-1,833333333;0
1546669800;1018,42;-1,666666667;0
1546670400;1018,63;-1,444444444;0
1546671000;1018,83;-1,444444444;0
1546671600;1018,93;-1,333333333;0
1546672200;1019,10;-1,333333333;0
1546672800;1019,20;-1,388888889;0
1546673400;1019,34;-1,111111111;0
1546674000;1019,47;-0,944444444;0
1546674600;1019,54;-0,666666667;0
1546675200;1019,61;-0,388888889;0
1546675800;1019,84;-0,166666667;0
1546676400;1020,01;0,055555556;0
1546677000;1020,28;0,222222222;0
1546677600;1020,32;0,388888889;0
1546678200;1020,35;0,555555556;0
1546678800;1020,42;0,722222222;0
1546679400;1020,56;0,888888889;0
1546680000;1020,66;1,111111111;0
1546680600;1020,73;1,388888889;0
1546681200;1020,79;1,777777778;0
1546681800;1020,89;2,444444444;0
1546682400;1020,89;3;0,0254
1546683000;1020,96;3,888888889;0
1546683600;1021,13;4,222222222;0
1546684200;1021,33;4,444444444;0
1546684800;1021,33;4,666666667;0
1546685400;1021,40;5,388888889;0
1546686000;1021,40;5,444444444;0,0762
1546686600;1021,54;4,888888889;0
1546687200;1021,57;4,777777778;0
1546687800;1021,61;4,722222222;0
1546688400;1021,67;4,722222222;0
1546689000;1021,81;4,555555556;0
1546689600;1021,98;4,444444444;0,0508
1546690200;1022,05;4,222222222;0
1546690800;1022,11;3,944444444;0
1546691400;1022,32;3,722222222;0
1546692000;1022,38;3,722222222;0
1546692600;1022,42;3,777777778;0
1546693200;1022,69;3,833333333;0,0254
1546693800;1022,72;3,944444444;0
1546694400;1022,66;3,944444444;0
1546695000;1022,72;4;0
1546695600;1022,86;4,055555556;0
1546696200;1022,99;3,888888889;0
1546696800;1023,03;3,444444444;0,0254
1546697400;1023,10;3,277777778;0
1546698000;1023,16;3,166666667;0
1546698600;1023,26;3,111111111;0
1546699200;1023,37;2,944444444;0
1546699800;1023,33;2,666666667;0
1546700400;1023,43;2,277777778;0
1546701000;1023,57;1,944444444;0
1546701600;1023,74;2;0
1546702200;1023,67;2;0
1546702800;1023,74;1,888888889;0
1546703400;1023,84;1,611111111;0
1546704000;1023,84;1,333333333;0
1546704600;1023,74;1,111111111;0
1546705200;1023,84;0,888888889;0
1546705800;1023,94;0,777777778;0
1546706400;1023,98;1,111111111;0
1546707000;1024,11;1,277777778;0
1546707600;1024,25;1,222222222;0
1546708200;1024,42;1,111111111;0
1546708800;1024,38;0,888888889;0
1546709400;1024,42;0,777777778;0
1546710000;1024,48;0,611111111;0
1546710600;1024,65;0,555555556;0
1546711200;1024,72;0,555555556;0
1546711800;1024,62;0,5;0
1546712400;1024,79;0,333333333;0
1546713000;1024,82;0,222222222;0
1546713600;1024,72;0,166666667;0
1546714200;1024,72;-0,055555556;0
1546714800;1024,79;-0,333333333;0
1546715400;1024,79;-0,611111111;0
1546716000;1024,79;-1,055555556;0
1546716600;1024,79;-1,388888889;0
1546717200;1024,75;-1,666666667;0
1546717800;1024,75;-1,722222222;0
1546718400;1024,79;-1,722222222;0
1546719000;1024,86;-1,833333333;0
1546719600;1024,75;-1,944444444;0
1546720200;1024,69;-2;0
1546720800;1024,72;-2;0
1546721400;1024,75;-2,222222222;0
1546722000;1024,75;-2,444444444;0
1546722600;1024,79;-2,611111111;0
1546723200;1024,92;-2,722222222;0
1546723800;1024,89;-2,777777778;0
1546724400;1025,09;-2,944444444;0
1546725000;1025,30;-3;0
1546725600;1025,33;-3,166666667;0
1546726200;1025,53;-3,333333333;0
1546726800;1025,57;-3,333333333;0
1546727400;1025,53;-3,333333333;0
1546728000;1025,67;-3,333333333;0
1546728600;1025,70;-3,388888889;0
1546729200;1025,74;-3,444444444;0
1546729800;1025,87;-3,5;0
1546730400;1026,04;-3,611111111;0
1546731000;1026,01;-3,611111111;0
1546731600;1026,18;-3,611111111;0
1546732200;1026,18;-3,555555556;0
1546732800;1026,01;-3,444444444;0
1546733400;1025,97;-3,222222222;0
1546734000;1025,97;-3,055555556;0
1546734600;1026,14;-2,833333333;0
1546735200;1026,14;-2,666666667;0
1546735800;1026,14;-2,444444444;0
1546736400;1026,18;-2,277777778;0
1546737000;1026,21;-2,166666667;0
1546737600;1026,28;-2,111111111;0
1546738200;1026,38;-2,055555556;0
1546738800;1026,41;-2,055555556;0
1546739400;1026,41;-1,944444444;0
1546740000;1026,55;-1,833333333;0
1546740600;1026,55;-1,611111111;0
1546741200;1026,62;-1,5;0
1546741800;1026,55;-1,388888889;0
1546742400;1026,62;-1,333333333;0
1546743000;1026,55;-1,277777778;0
1546743600;1026,58;-1,277777778;0
1546744200;1026,52;-1,277777778;0
1546744800;1026,38;-1,222222222;0
1546745400;1026,28;-1,222222222;0
1546746000;1026,21;-1,277777778;0
1546746600;1026,18;-1,333333333;0
1546747200;1026,14;-1,388888889;0
1546747800;1026,08;-1,333333333;0
1546748400;1026,08;-1,222222222;0
1546749000;1026,01;-1,166666667;0
1546749600;1026,01;-1,277777778;0
1546750200;1026,04;-1,277777778;0
1546750800;1026,01;-1,222222222;0
1546751400;1025,91;-1,055555556;0
1546752000;1025,94;-1;0
1546752600;1026,08;-1;0
1546753200;1026,14;-1;0
1546753800;1026,28;-0,944444444;0
1546754400;1026,55;-1;0
1546755000;1026,55;-0,833333333;0
1546755600;1026,65;-0,444444444;0
1546756200;1026,62;-0,222222222;0
1546756800;1026,62;-0,333333333;0
1546757400;1026,62;-0,388888889;0
1546758000;1026,65;-0,444444444;0
1546758600;1026,65;-0,5;0
1546759200;1026,79;-0,555555556;0
1546759800;1026,82;-0,555555556;0
1546760400;1026,92;-0,555555556;0
1546761000;1026,89;-0,555555556;0
1546761600;1026,89;-0,5;0
1546762200;1026,89;-0,5;0
1546762800;1026,96;-0,5;0
1546763400;1027,09;-0,5;0
1546764000;1027,09;-0,555555556;0
1546764600;1027,09;-0,666666667;0
1546765200;1027,16;-0,666666667;0
